contig_id,Superkingdom,Realm,Kingdom,Phylum,Class,Order,Family,Subfamily,Genus,Species
k127_5091578,Viruses,Unclassified Viruses 297,Unclassified Viruses 297,Unclassified Viruses 297,Unclassified Viruses 297,Unclassified Viruses 297,Unclassified Viruses 297,Unclassified Viruses 297,Unclassified Viruses 297,Unclassified Viruses 297
k127_8112357,Viruses,Unclassified Viruses 298,Unclassified Viruses 298,Unclassified Viruses 298,Unclassified Viruses 298,Unclassified Viruses 298,Unclassified Viruses 298,Unclassified Viruses 298,Unclassified Viruses 298,Unclassified Viruses 298
k127_5508447,Viruses,Bacteriophage sp.,Bacteriophage sp.,Bacteriophage sp.,Bacteriophage sp.,Bacteriophage sp.,Bacteriophage sp.,Bacteriophage sp.,Bacteriophage sp.,Bacteriophage sp.
k127_4258427,Viruses,Staphylococcus phage PI-Sepi-HH2,Staphylococcus phage PI-Sepi-HH2,Staphylococcus phage PI-Sepi-HH2,Staphylococcus phage PI-Sepi-HH2,Staphylococcus phage PI-Sepi-HH2,Staphylococcus phage PI-Sepi-HH2,Staphylococcus phage PI-Sepi-HH2,Staphylococcus phage PI-Sepi-HH2,Staphylococcus phage PI-Sepi-HH2
k127_1211046,Viruses,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus
k127_2074748,Viruses,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus
k127_6372650,Viruses,Unclassified Viruses 299,Unclassified Viruses 299,Unclassified Viruses 299,Unclassified Viruses 299,Unclassified Viruses 299,Unclassified Viruses 299,Unclassified Viruses 299,Unclassified Viruses 299,Unclassified Viruses 299
k127_6843318,Viruses,Unclassified Staphylococcus warneri like virus,Unclassified Staphylococcus warneri like virus,Unclassified Staphylococcus warneri like virus,Unclassified Staphylococcus warneri like virus,Unclassified Staphylococcus warneri like virus,Unclassified Staphylococcus warneri like virus,Unclassified Staphylococcus warneri like virus,Unclassified Staphylococcus warneri like virus,Unclassified Staphylococcus warneri like virus
k127_790969,Viruses,Unclassified Streptococcus oralis like virus,Unclassified Streptococcus oralis like virus,Unclassified Streptococcus oralis like virus,Unclassified Streptococcus oralis like virus,Unclassified Streptococcus oralis like virus,Unclassified Streptococcus oralis like virus,Unclassified Streptococcus oralis like virus,Unclassified Streptococcus oralis like virus,Unclassified Streptococcus oralis like virus
k127_5100954,Viruses,Unclassified Viruses 300,Unclassified Viruses 300,Unclassified Viruses 300,Unclassified Viruses 300,Unclassified Viruses 300,Unclassified Viruses 300,Unclassified Viruses 300,Unclassified Viruses 300,Unclassified Viruses 300
k127_4697516,Viruses,Unclassified Viruses 301,Unclassified Viruses 301,Unclassified Viruses 301,Unclassified Viruses 301,Unclassified Viruses 301,Unclassified Viruses 301,Unclassified Viruses 301,Unclassified Viruses 301,Unclassified Viruses 301
k127_2948884,Viruses,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus
k127_802716,Viruses,Unclassified Viruses 302,Unclassified Viruses 302,Unclassified Viruses 302,Unclassified Viruses 302,Unclassified Viruses 302,Unclassified Viruses 302,Unclassified Viruses 302,Unclassified Viruses 302,Unclassified Viruses 302
k127_355899,Viruses,Unclassified Viruses 303,Unclassified Viruses 303,Unclassified Viruses 303,Unclassified Viruses 303,Unclassified Viruses 303,Unclassified Viruses 303,Unclassified Viruses 303,Unclassified Viruses 303,Unclassified Viruses 303
k127_6389593,Viruses,Unclassified Viruses 304,Unclassified Viruses 304,Unclassified Viruses 304,Unclassified Viruses 304,Unclassified Viruses 304,Unclassified Viruses 304,Unclassified Viruses 304,Unclassified Viruses 304,Unclassified Viruses 304
k127_6391153,Viruses,Unclassified Viruses 305,Unclassified Viruses 305,Unclassified Viruses 305,Unclassified Viruses 305,Unclassified Viruses 305,Unclassified Viruses 305,Unclassified Viruses 305,Unclassified Viruses 305,Unclassified Viruses 305
k127_2530155,Viruses,Unclassified Viruses 306,Unclassified Viruses 306,Unclassified Viruses 306,Unclassified Viruses 306,Unclassified Viruses 306,Unclassified Viruses 306,Unclassified Viruses 306,Unclassified Viruses 306,Unclassified Viruses 306
k127_1232635,Viruses,Unclassified Viruses 307,Unclassified Viruses 307,Unclassified Viruses 307,Unclassified Viruses 307,Unclassified Viruses 307,Unclassified Viruses 307,Unclassified Viruses 307,Unclassified Viruses 307,Unclassified Viruses 307
k127_2532144,Viruses,Unclassified Viruses 308,Unclassified Viruses 308,Unclassified Viruses 308,Unclassified Viruses 308,Unclassified Viruses 308,Unclassified Viruses 308,Unclassified Viruses 308,Unclassified Viruses 308,Unclassified Viruses 308
k127_1675620,Viruses,Unclassified Viruses 309,Unclassified Viruses 309,Unclassified Viruses 309,Unclassified Viruses 309,Unclassified Viruses 309,Unclassified Viruses 309,Unclassified Viruses 309,Unclassified Viruses 309,Unclassified Viruses 309
k127_5539153,Viruses,Unclassified Viruses 310,Unclassified Viruses 310,Unclassified Viruses 310,Unclassified Viruses 310,Unclassified Viruses 310,Unclassified Viruses 310,Unclassified Viruses 310,Unclassified Viruses 310,Unclassified Viruses 310
k127_1242592,Viruses,Unclassified Viruses 311,Unclassified Viruses 311,Unclassified Viruses 311,Unclassified Viruses 311,Unclassified Viruses 311,Unclassified Viruses 311,Unclassified Viruses 311,Unclassified Viruses 311,Unclassified Viruses 311
k127_2969776,Viruses,Unclassified Streptococcus mitis like virus,Unclassified Streptococcus mitis like virus,Unclassified Streptococcus mitis like virus,Unclassified Streptococcus mitis like virus,Unclassified Streptococcus mitis like virus,Unclassified Streptococcus mitis like virus,Unclassified Streptococcus mitis like virus,Unclassified Streptococcus mitis like virus,Unclassified Streptococcus mitis like virus
k127_1683391,Viruses,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus
k127_2110407,Viruses,Unclassified Viruses 312,Unclassified Viruses 312,Unclassified Viruses 312,Unclassified Viruses 312,Unclassified Viruses 312,Unclassified Viruses 312,Unclassified Viruses 312,Unclassified Viruses 312,Unclassified Viruses 312
k127_1250046,Viruses,Unclassified Fusobacterium pseudoperiodonticum like viurs,Unclassified Fusobacterium pseudoperiodonticum like viurs,Unclassified Fusobacterium pseudoperiodonticum like viurs,Unclassified Fusobacterium pseudoperiodonticum like viurs,Unclassified Fusobacterium pseudoperiodonticum like viurs,Unclassified Fusobacterium pseudoperiodonticum like viurs,Unclassified Fusobacterium pseudoperiodonticum like viurs,Unclassified Fusobacterium pseudoperiodonticum like viurs,Unclassified Fusobacterium pseudoperiodonticum like viurs
k127_2115259,Viruses,Unclassified Viruses 313,Unclassified Viruses 313,Unclassified Viruses 313,Unclassified Viruses 313,Unclassified Viruses 313,Unclassified Viruses 313,Unclassified Viruses 313,Unclassified Viruses 313,Unclassified Viruses 313
k127_2117578,Viruses,Staphylococcus phage PhiSepi-HH1,Staphylococcus phage PhiSepi-HH1,Staphylococcus phage PhiSepi-HH1,Staphylococcus phage PhiSepi-HH1,Staphylococcus phage PhiSepi-HH1,Staphylococcus phage PhiSepi-HH1,Staphylococcus phage PhiSepi-HH1,Staphylococcus phage PhiSepi-HH1,Staphylococcus phage PhiSepi-HH1
k127_2983260,Viruses,Unclassified Viruses 314,Unclassified Viruses 314,Unclassified Viruses 314,Unclassified Viruses 314,Unclassified Viruses 314,Unclassified Viruses 314,Unclassified Viruses 314,Unclassified Viruses 314,Unclassified Viruses 314
k127_2119892,Viruses,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus
k127_2988252,Viruses,Unclassified Viruses 315,Unclassified Viruses 315,Unclassified Viruses 315,Unclassified Viruses 315,Unclassified Viruses 315,Unclassified Viruses 315,Unclassified Viruses 315,Unclassified Viruses 315,Unclassified Viruses 315
k127_1703802,Viruses,Unclassified Viruses 316,Unclassified Viruses 316,Unclassified Viruses 316,Unclassified Viruses 316,Unclassified Viruses 316,Unclassified Viruses 316,Unclassified Viruses 316,Unclassified Viruses 316,Unclassified Viruses 316
k127_2129083,Viruses,Unclassified Viruses 317,Unclassified Viruses 317,Unclassified Viruses 317,Unclassified Viruses 317,Unclassified Viruses 317,Unclassified Viruses 317,Unclassified Viruses 317,Unclassified Viruses 317,Unclassified Viruses 317
k127_1270705,Viruses,Unclassified Viruses 318,Unclassified Viruses 318,Unclassified Viruses 318,Unclassified Viruses 318,Unclassified Viruses 318,Unclassified Viruses 318,Unclassified Viruses 318,Unclassified Viruses 318,Unclassified Viruses 318
k127_2130860,Viruses,Unclassified Viruses 319,Unclassified Viruses 319,Unclassified Viruses 319,Unclassified Viruses 319,Unclassified Viruses 319,Unclassified Viruses 319,Unclassified Viruses 319,Unclassified Viruses 319,Unclassified Viruses 319
k127_402433,Viruses,Unclassified Viruses 320,Unclassified Viruses 320,Unclassified Viruses 320,Unclassified Viruses 320,Unclassified Viruses 320,Unclassified Viruses 320,Unclassified Viruses 320,Unclassified Viruses 320,Unclassified Viruses 320
k127_1282079,Viruses,Unclassified Viruses 321,Unclassified Viruses 321,Unclassified Viruses 321,Unclassified Viruses 321,Unclassified Viruses 321,Unclassified Viruses 321,Unclassified Viruses 321,Unclassified Viruses 321,Unclassified Viruses 321
k127_407385,Viruses,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus
k127_4726388,Viruses,Unclassified Viruses 322,Unclassified Viruses 322,Unclassified Viruses 322,Unclassified Viruses 322,Unclassified Viruses 322,Unclassified Viruses 322,Unclassified Viruses 322,Unclassified Viruses 322,Unclassified Viruses 322
k127_5179579,Viruses,Unclassified Viruses 323,Unclassified Viruses 323,Unclassified Viruses 323,Unclassified Viruses 323,Unclassified Viruses 323,Unclassified Viruses 323,Unclassified Viruses 323,Unclassified Viruses 323,Unclassified Viruses 323
k127_10852920,Viruses,Unclassified Viruses 324,Unclassified Viruses 324,Unclassified Viruses 324,Unclassified Viruses 324,Unclassified Viruses 324,Unclassified Viruses 324,Unclassified Viruses 324,Unclassified Viruses 324,Unclassified Viruses 324
k127_7704155,Viruses,Unclassified Viruses 325,Unclassified Viruses 325,Unclassified Viruses 325,Unclassified Viruses 325,Unclassified Viruses 325,Unclassified Viruses 325,Unclassified Viruses 325,Unclassified Viruses 325,Unclassified Viruses 325
k127_12409878,Viruses,Unclassified Viruses 326,Unclassified Viruses 326,Unclassified Viruses 326,Unclassified Viruses 326,Unclassified Viruses 326,Unclassified Viruses 326,Unclassified Viruses 326,Unclassified Viruses 326,Unclassified Viruses 326
k127_1291352,Viruses,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule
k127_8578082,Viruses,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule,Sewage-associated circular DNA molecule
k127_11584990,Viruses,Unclassified Viruses 327,Unclassified Viruses 327,Unclassified Viruses 327,Unclassified Viruses 327,Unclassified Viruses 327,Unclassified Viruses 327,Unclassified Viruses 327,Unclassified Viruses 327,Unclassified Viruses 327
k127_2176684,Viruses,Unclassified Viruses 328,Unclassified Viruses 328,Unclassified Viruses 328,Unclassified Viruses 328,Unclassified Viruses 328,Unclassified Viruses 328,Unclassified Viruses 328,Unclassified Viruses 328,Unclassified Viruses 328
k127_5603538,Viruses,Unclassified Viruses 329,Unclassified Viruses 329,Unclassified Viruses 329,Unclassified Viruses 329,Unclassified Viruses 329,Unclassified Viruses 329,Unclassified Viruses 329,Unclassified Viruses 329,Unclassified Viruses 329
k127_11605110,Viruses,Unclassified Viruses 330,Unclassified Viruses 330,Unclassified Viruses 330,Unclassified Viruses 330,Unclassified Viruses 330,Unclassified Viruses 330,Unclassified Viruses 330,Unclassified Viruses 330,Unclassified Viruses 330
k127_1750188,Viruses,Chicken virus mg4_2302,Chicken virus mg4_2302,Chicken virus mg4_2302,Chicken virus mg4_2302,Chicken virus mg4_2302,Chicken virus mg4_2302,Chicken virus mg4_2302,Chicken virus mg4_2302,Chicken virus mg4_2302
k127_5608660,Viruses,Unclassified Viruses 331,Unclassified Viruses 331,Unclassified Viruses 331,Unclassified Viruses 331,Unclassified Viruses 331,Unclassified Viruses 331,Unclassified Viruses 331,Unclassified Viruses 331,Unclassified Viruses 331
k127_2187792,Viruses,Unclassified Viruses 332,Unclassified Viruses 332,Unclassified Viruses 332,Unclassified Viruses 332,Unclassified Viruses 332,Unclassified Viruses 332,Unclassified Viruses 332,Unclassified Viruses 332,Unclassified Viruses 332
